Copay,111,211,311,421,521,112,212,312,422,522,113,213,313,423,523
155,0.923035328,0.977020836,0.99609697,0.97567772,1.002494622,0.93362641,0.993271004,0.996363267,0.997450718,1.002348607,0.934144363,0.99585633,0.996793888,1.000388066,1.001951764
160,0.921606242,0.977020836,0.99609697,0.97567772,1.002494622,0.932082191,0.993271004,0.996363267,0.997450718,1.002348607,0.932566541,0.99585633,0.996793888,1.000388066,1.001951764
165,0.920151406,0.977006059,0.996181087,0.975657816,1.002471735,0.930635356,0.993351881,0.996346352,0.997428741,1.002325581,0.931003465,0.995839554,0.996776834,1.000479375,1.002021469
170,0.918748069,0.976991281,0.996164264,0.975637913,1.002448849,0.929105049,0.993335706,0.996430927,0.997406764,1.002302556,0.929455135,0.995822778,0.99675978,1.000456548,1.001998234
175,0.917306108,0.976991281,0.996164264,0.975637913,1.002448849,0.927574742,0.993335706,0.996430927,0.997406764,1.002302556,0.927906805,0.995822778,0.99675978,1.000456548,1.001998234
180,0.915902771,0.976976504,0.99614744,0.975618009,1.002425962,0.926044435,0.99331953,0.996414012,0.997384788,1.00227953,0.926358475,0.995806002,0.996742727,1.000433721,1.001974999
185,0.914486559,0.976976504,0.99614744,0.975618009,1.002425962,0.924639334,0.99331953,0.996414012,0.997384788,1.00227953,0.924824891,0.995806002,0.996742727,1.000433721,1.001974999
190,0.913108971,0.977006059,0.996130617,0.975598105,1.002403076,0.923150763,0.993303355,0.996397097,0.997362811,1.002348607,0.923291307,0.995789226,0.996725673,1.000410893,1.001951764
195,0.911679885,0.977006059,0.996130617,0.975598105,1.002403076,0.921634368,0.993303355,0.996397097,0.997362811,1.002348607,0.921742977,0.995789226,0.996725673,1.000410893,1.001951764
200,0.910263673,0.976991281,0.996113794,0.975637913,1.002471735,0.920117973,0.993287179,0.996380182,0.997428741,1.002325581,0.920238885,0.99577245,0.996708619,1.000388066,1.002021469
