Copay,111,211,311,421,521,112,212,312,422,522,113,213,313,423,523
775,0.965753425,0.979680804,0.997325079,0.989908841,1.016295143,0.975528999,0.994015076,0.997209019,1.008482957,1.014483076,0.97751235,0.99585633,0.996947372,1.009130961,1.01157117
800,0.965418684,0.979385252,0.997291432,0.989470961,1.016249371,0.975362057,0.993885672,0.997192104,1.008439004,1.014414,0.977482858,0.99585633,0.996913264,1.009153788,1.011524699
825,0.965083943,0.979045367,0.997274608,0.98903308,1.016180711,0.975264674,0.993853321,0.997158274,1.008285168,1.014367948,0.977453366,0.99577245,0.996896211,1.009039651,1.011478229
850,0.964749202,0.97872026,0.997341902,0.988575296,1.016249371,0.97516729,0.993740093,0.997124444,1.008131332,1.014321897,0.977305906,0.99577245,0.996862103,1.008948342,1.011431758
875,0.964414461,0.978424708,0.997325079,0.988137415,1.016180711,0.975083819,0.993707742,0.997107529,1.008065402,1.014275846,0.977276414,0.995671795,0.996845049,1.008948342,1.011385287
900,0.964066845,0.978099601,0.997291432,0.987719438,1.016134938,0.975000348,0.993578338,0.997073699,1.007911566,1.014229795,0.977232176,0.995688571,0.996810942,1.008834205,1.011431758
925,0.963732104,0.977774494,0.997274608,0.987281557,1.016089166,0.974819493,0.993545987,0.997056784,1.00775773,1.014275846,0.977187938,0.995587915,0.996879157,1.008857032,1.011385287
950,0.963410238,0.977508497,0.997240962,0.98686358,1.016043393,0.974736022,0.993432759,0.997124444,1.007713777,1.014229795,0.977158446,0.995604691,0.996862103,1.008742895,1.011338817
975,0.963101246,0.977198168,0.997224138,0.986485411,1.01599762,0.974638639,0.993384232,0.997107529,1.007581918,1.014183744,0.977025732,0.995604691,0.996827995,1.008651585,1.011292346
1000,0.96277938,0.976932171,0.997190491,0.986067434,1.015951847,0.974555168,0.993271004,0.997073699,1.007450058,1.014137693,0.976981494,0.995520811,0.996810942,1.008651585,1.011245876
1025,0.962431764,0.976621841,0.997156845,0.98566936,1.015906074,0.974457784,0.993238653,0.997039869,1.007406105,1.014091642,0.976952002,0.995520811,0.996776834,1.008560276,1.011199405
1050,0.962122773,0.976311512,0.997140021,0.985271287,1.015860301,0.974374313,0.993109249,0.997022954,1.007252269,1.014045591,0.976907764,0.995420155,0.99675978,1.008560276,1.011152935
1075,0.961813781,0.976060293,0.997106374,0.98485331,1.015814528,0.974207371,0.993076898,0.996989124,1.00712041,1.013999539,0.976878272,0.995420155,0.996725673,1.008468966,1.011106464
1100,0.961504789,0.975764741,0.997089551,0.984455237,1.015860301,0.974123899,0.99296367,0.996972209,1.007076456,1.013953488,0.976730812,0.995336275,0.996708619,1.008354829,1.011036758
1125,0.961195798,0.975469189,0.997055904,0.984057163,1.015814528,0.974040428,0.992931319,0.996938379,1.006944597,1.013907437,0.976716066,0.995336275,0.996674511,1.008354829,1.010990288
1150,0.960886806,0.97521797,0.997039081,0.983678994,1.015768755,0.973956957,0.992801915,0.996921463,1.006790761,1.013838361,0.976686574,0.995353051,0.996657458,1.00826352,1.011059993
1175,0.96056494,0.974922418,0.997005434,0.983300824,1.015722983,0.973887397,0.992769564,0.996887633,1.006746808,1.013907437,0.976642336,0.995252395,0.99662335,1.00817221,1.010990288
1200,0.960268823,0.974641643,0.996988611,0.982982365,1.01567721,0.973720455,0.992656336,0.996870718,1.006614948,1.013838361,0.976612844,0.995252395,0.996589242,1.00817221,1.010943817
1225,0.959972706,0.974405202,0.997055904,0.982604196,1.015631437,0.973650895,0.992623985,0.996836888,1.006483089,1.013792309,0.976568606,0.995168515,0.996572189,1.008058073,1.010897347
1250,0.959663714,0.97410965,0.997005434,0.982206122,1.015539891,0.973553512,0.992575459,0.996803058,1.006395183,1.013723233,0.976435892,0.995151739,0.99662335,1.008058073,1.010827641
1275,0.959367597,0.973873208,0.996988611,0.981827953,1.015494118,0.973470041,0.992446055,0.996870718,1.006263323,1.013677182,0.976391654,0.995168515,0.996606296,1.007943936,1.01078117
1300,0.95907148,0.973592434,0.996954964,0.981449783,1.015539891,0.973400481,0.992413704,0.996836888,1.00621937,1.013631131,0.976347416,0.995067859,0.996572189,1.007966763,1.0107347
1325,0.958749614,0.97331166,0.99693814,0.981071613,1.015494118,0.97331701,0.992300476,0.996819973,1.006087511,1.013585079,0.976317924,0.995067859,0.996555135,1.007875454,1.010688229
1350,0.958466371,0.973089996,0.996904494,0.980733251,1.015448345,0.973163979,0.992251949,0.996786143,1.005933675,1.013539028,0.976288432,0.994967203,0.996521027,1.007761317,1.0107347
1375,0.958183129,0.972809221,0.99688767,0.980434696,1.015402572,0.973080508,0.992138721,0.996769228,1.005801815,1.013585079,0.976244194,0.994967203,0.99648692,1.007761317,1.010688229
1400,0.957912761,0.972543224,0.996854023,0.980096334,1.0153568,0.972997037,0.99210637,0.996735398,1.005757862,1.013539028,0.97611148,0.994900099,0.996469866,1.007670007,1.010641758
1425,0.957629519,0.972321561,0.9968372,0.979757971,1.015311027,0.972927477,0.991976966,0.996718483,1.005626003,1.013492977,0.976096734,0.994900099,0.996435758,1.007578697,1.010595288
1450,0.957307653,0.972055564,0.996803553,0.979419609,1.015265254,0.972844006,0.991944615,0.996684653,1.005472167,1.013446926,0.976052496,0.994799443,0.996418705,1.00755587,1.010548817
1475,0.957037285,0.971848677,0.99678673,0.979061343,1.015219481,0.972690975,0.991831387,0.996650823,1.005428214,1.013400875,0.976008258,0.994816219,0.996384597,1.00746456,1.010502347
1500,0.956754043,0.971582681,0.996753083,0.978722981,1.015173708,0.972607504,0.991799036,0.996633908,1.005296354,1.013354824,0.975978766,0.994816219,0.996367543,1.007487388,1.010432641
1525,0.9564708,0.971331462,0.996820377,0.978384618,1.015127935,0.972524033,0.991685808,0.996600078,1.005164495,1.013308773,0.975846052,0.994715563,0.996333436,1.007373251,1.01038617
1550,0.956200433,0.971139353,0.996803553,0.978046256,1.015082162,0.972454473,0.991669632,0.996583163,1.005098565,1.013239696,0.975831306,0.994715563,0.996316382,1.007281941,1.0103397
1575,0.95594294,0.970888134,0.996769906,0.977727797,1.015127935,0.972371002,0.991540228,0.996549333,1.004966705,1.013193645,0.975787068,0.994614907,0.996282274,1.007281941,1.010293229
1600,0.955633948,0.970636914,0.996753083,0.97746905,1.015082162,0.972301443,0.991524053,0.996532418,1.004834846,1.013147594,0.97574283,0.994631683,0.996350489,1.007167804,1.0103397
1625,0.955376455,0.970444806,0.996719436,0.977150591,1.015036389,0.9721345,0.991410825,0.996600078,1.004790893,1.013193645,0.975713338,0.994531027,0.996333436,1.007190632,1.010293229
1650,0.955118962,0.970208364,0.996702613,0.976812229,1.01496773,0.972051029,0.991378474,0.996566248,1.004637057,1.013147594,0.975580624,0.994547803,0.996299328,1.007099322,1.010246759
1675,0.954861469,0.969971923,0.996668966,0.97649377,1.014921957,0.971981469,0.991265245,0.996549333,1.004505197,1.013101543,0.975536386,0.994547803,0.996282274,1.006985185,1.010200288
1700,0.954603976,0.969794591,0.996652142,0.976175311,1.014876184,0.971897998,0.991232894,0.996515503,1.004461244,1.013055492,0.97552164,0.994447147,0.996248167,1.006985185,1.010153818
1725,0.954294984,0.969543372,0.996618496,0.975856853,1.014830411,0.971828439,0.991200543,0.996498588,1.004329385,1.01300944,0.975477402,0.994463923,0.996231113,1.006893875,1.010107347
1750,0.954037491,0.969306931,0.996601672,0.975538394,1.014784639,0.971661496,0.991087315,0.996464758,1.004197525,1.012963389,0.975433164,0.994363267,0.996197005,1.006802566,1.010060876
1775,0.953779998,0.9691296,0.996568025,0.975239839,1.014738866,0.971578025,0.99107114,0.996447842,1.004131596,1.012917338,0.975403672,0.994380043,0.996179952,1.006802566,1.010014406
1800,0.95353538,0.968893158,0.996551202,0.974941284,1.014693093,0.971508465,0.990941736,0.996414012,1.003999736,1.012871287,0.975285704,0.994279387,0.996145844,1.006688429,1.009967935
1825,0.953277886,0.968730604,0.996517555,0.97470244,1.014738866,0.971424994,0.99092556,0.996397097,1.003867877,1.012825236,0.975241466,0.994279387,0.99612879,1.006711256,1.009921465
1850,0.952994644,0.968494163,0.996483908,0.974403885,1.014693093,0.971355435,0.990812332,0.996363267,1.003823924,1.012779185,0.975197228,0.994296163,0.996094683,1.006597119,1.009967935
1875,0.952737151,0.968272499,0.996467085,0.97410533,1.01464732,0.971271963,0.990779981,0.996346352,1.003670088,1.012733134,0.975167736,0.994195507,0.996077629,1.00650581,1.009921465
1900,0.952492533,0.968109945,0.996534379,0.973806775,1.014601547,0.971105021,0.990666753,0.996312522,1.003538228,1.012779185,0.97515299,0.994212283,0.996043521,1.00650581,1.009874994
1925,0.952247914,0.967873504,0.996517555,0.97350822,1.014555774,0.971035461,0.990634402,0.996295607,1.003494275,1.012733134,0.97500553,0.994111627,0.996009414,1.0064145,1.009805288
1950,0.951990421,0.96765184,0.996483908,0.973209665,1.014510001,0.97095199,0.990521174,0.996278692,1.003340439,1.012687083,0.974976038,0.994128403,0.996094683,1.0064145,1.009758818
1975,0.951745803,0.967489286,0.996467085,0.972931014,1.014464228,0.970882431,0.990488823,0.996244862,1.00320858,1.012641032,0.9749318,0.994027747,0.996060575,1.00632319,1.009712347
2000,0.951462561,0.967252845,0.996433438,0.972632459,1.014418456,0.970798959,0.990375594,0.996312522,1.003164627,1.012571955,0.974902308,0.994027747,0.996043521,1.006209053,1.009665877
